request_id,title,ticket_description,ticket_resolution,creation_date,resolution_date
6315ebe8-0530-47d3-aed7-8a010443150c,Network drive issue,"Hello, since since yesterday, my Network drive has been not showing up in File Explorer. I tried restarting my device but the problem persists. Your support is appreciated.",The technical issue was traced back to an outdated driver. We’ve now restarted the affected service to fix it. Please confirm if everything is working fine.,08/03/2025 13:24,11/03/2025 15:24
a3bae2b8-2f36-40bc-8858-d991837f7a83,SAP issue,"Hi team, I cannot use my SAP properly. It keeps throwing login errors, especially when I print a document. This started since last update. Thanks for checking.","We identified the root cause as a backend server outage. After updated the configuration, the system is now operating correctly. Thanks for your patience.",05/05/2025 19:49,10/05/2025 04:49
2a292699-f5b8-441e-918d-6d91a1ba05f6,Audio issue,"Hello IT Support, my Audio has been not working during Teams calls. I've noticed this since over the past few hours. Could you help resolve this issue? Thanks in advance.","We identified the root cause as an outdated driver. After switched to a backup server, the system is now operating correctly. Thanks for your patience.",09/02/2025 18:02,14/02/2025 16:02
27e80063-67fa-40e6-a55a-3088a868e741,Audio issue,"Hello IT Support, my Audio has been not working during Teams calls. I've noticed this since over the past few hours. Could you help resolve this issue? Thanks in advance.",The technical issue was traced back to a faulty network switch. We’ve now updated the configuration to fix it. Please confirm if everything is working fine.,19/06/2025 16:01,24/06/2025 14:01
58ddf84b-935c-4caa-bb57-af46bde1bd0d,Projector issue,"Hello IT Support, my Projector has been not displaying any signal. I've noticed this since after 10:30 AM. Could you help resolve this issue? Thanks in advance.","We identified the root cause as a misconfigured network setting. After patched the system, the system is now operating correctly. Thanks for your patience.",27/05/2025 21:44,31/05/2025 03:44
a5481664-2791-4f58-90ef-85ce81e15e08,Wifi issue,"Hello, since over the past few hours, my Wifi has been disconnecting frequently. I tried restarting my device but the problem persists. Your support is appreciated.","Thank you for your report. The problem was due to a faulty network switch. We have successfully updated the configuration, and the issue should be resolved.",04/06/2025 13:35,09/06/2025 09:35
9be77c30-ebd9-468f-a8b3-abf5768e966c,Outlook issue,"Good day, I'm encountering a problem with Outlook. The system keeps not syncing new emails. This has been happening since since last update. Please advise.",The technical issue was traced back to a backend server outage. We’ve now cleared the cache and reauthenticated to fix it. Please confirm if everything is working fine.,25/02/2025 05:35,27/02/2025 23:35
5f2eb2a3-e2ff-4076-9111-7973a9df79f1,VPN issue,"Good day, I'm encountering a problem with VPN. The system keeps not connecting to the corporate network. This has been happening since after 10:30 AM. Please advise.","Thank you for your report. The problem was due to an expired authentication token. We have successfully switched to a backup server, and the issue should be resolved.",19/06/2025 00:07,23/06/2025 20:07
2e7ec297-21cb-4c8f-9adb-2d72c8a1382a,Network drive issue,"Hello IT Support, my Network drive has been not showing up in File Explorer. I've noticed this since this morning. Could you help resolve this issue? Thanks in advance.","We identified the root cause as a misconfigured network setting. After restarted the affected service, the system is now operating correctly. Thanks for your patience.",31/01/2025 15:07,03/02/2025 20:07
ac099858-3e4e-4b87-a81b-7ccbe7f38c9c,Database issue,"Hello IT Support, my Database has been not returning query results. I've noticed this since after 10:30 AM. Could you help resolve this issue? Thanks in advance.",Our diagnostics showed that the issue stemmed from an outdated driver. We've switched to a backup server to restore functionality. You should now be able to proceed normally.,17/07/2025 23:30,22/07/2025 19:30
21a05389-32af-4df5-b63f-567fec29ee55,Network drive issue,"Hi team, I cannot use my Network drive properly. It keeps not showing up in File Explorer, especially when I launch the application. This started since yesterday. Thanks for checking.",The technical issue was traced back to an outdated driver. We’ve now patched the system to fix it. Please confirm if everything is working fine.,24/02/2025 10:03,27/02/2025 15:03
5b2e7698-cd81-4e8d-a2ad-d6c0069a3da6,SAP issue,"Hello, since after 10:30 AM, my SAP has been throwing login errors. I tried restarting my device but the problem persists. Your support is appreciated.",Our diagnostics showed that the issue stemmed from a misconfigured network setting. We've restarted the affected service to restore functionality. You should now be able to proceed normally.,26/05/2025 01:44,30/05/2025 19:44
693b74bf-a240-42d3-a67c-b141a66bd14a,Wifi issue,"Hi team, I cannot use my Wifi properly. It keeps disconnecting frequently, especially when I launch the application. This started over the past few hours. Thanks for checking.",Our diagnostics showed that the issue stemmed from an outdated driver. We've cleared the cache and reauthenticated to restore functionality. You should now be able to proceed normally.,02/07/2025 16:12,05/07/2025 02:12
0e10d190-0015-4079-9e9c-6a264c12eed1,Laptop issue,"Hi, I'm facing issues with my Laptop which started occurring since last update. It keeps not booting past the login screen. Could you please look into it? Thanks.",The technical issue was traced back to an expired authentication token. We’ve now patched the system to fix it. Please confirm if everything is working fine.,07/04/2025 18:14,08/04/2025 14:14
3f66a2a1-38ed-4993-aebe-f406b5107802,Wifi issue,"Hi team, I cannot use my Wifi properly. It keeps disconnecting frequently, especially when I send an email. This started since yesterday. Thanks for checking.","We identified the root cause as a misconfigured network setting. After switched to a backup server, the system is now operating correctly. Thanks for your patience.",06/06/2025 05:15,07/06/2025 03:15
43805357-8d52-4c51-a10e-68ea95dcf1f3,Outlook issue,"Hello IT Support, my Outlook has been not syncing new emails. I've noticed this since after 10:30 AM. Could you help resolve this issue? Thanks in advance.",The technical issue was traced back to a faulty network switch. We’ve now switched to a backup server to fix it. Please confirm if everything is working fine.,16/04/2025 08:01,19/04/2025 18:01
d97a07c5-5460-48d2-bd89-6c562a040f86,Wifi issue,"Hi, I'm facing issues with my Wifi which started occurring this morning. It keeps disconnecting frequently. Could you please look into it? Thanks.","Thank you for your report. The problem was due to a faulty network switch. We have successfully patched the system, and the issue should be resolved.",27/02/2025 12:12,03/03/2025 12:12
6f56f6ad-ad97-469d-8480-740688e38c5d,Printer issue,"Hi team, I cannot use my Printer properly. It keeps not responding to print commands, especially when I join a meeting. This started since last update. Thanks for checking.",The technical issue was traced back to an expired authentication token. We’ve now updated the configuration to fix it. Please confirm if everything is working fine.,04/03/2025 18:38,05/03/2025 00:38
d5562371-8f94-4480-8a4f-f0a274a7e1e6,Network drive issue,"Hello, since after 10:30 AM, my Network drive has been not showing up in File Explorer. I tried restarting my device but the problem persists. Your support is appreciated.","We identified the root cause as an outdated driver. After restarted the affected service, the system is now operating correctly. Thanks for your patience.",30/04/2025 00:39,02/05/2025 16:39
1cb05612-4e5e-44ec-bdbb-67e4f33529eb,Database issue,"Hello IT Support, my Database has been not returning query results. I've noticed this since this morning. Could you help resolve this issue? Thanks in advance.",The issue was caused by a faulty network switch. We have restarted the affected service. Please monitor the system and let us know if the problem persists.,03/06/2025 05:27,05/06/2025 06:27
28a8a188-18c6-46dc-a80a-6be5a8bcf1d7,Wifi issue,"Hi, I'm facing issues with my Wifi which started occurring since last update. It keeps disconnecting frequently. Could you please look into it? Thanks.",Our diagnostics showed that the issue stemmed from a faulty network switch. We've cleared the cache and reauthenticated to restore functionality. You should now be able to proceed normally.,17/06/2025 12:45,20/06/2025 11:45
79d4b141-5052-4315-a0ef-72557c329f5d,Projector issue,"Hi, I'm facing issues with my Projector which started occurring over the past few hours. It keeps not displaying any signal. Could you please look into it? Thanks.",The technical issue was traced back to a misconfigured network setting. We’ve now restarted the affected service to fix it. Please confirm if everything is working fine.,07/04/2025 03:28,11/04/2025 10:28
65ef5c12-6931-47c7-87c0-6f67659c1efc,SAP issue,"Good day, I'm encountering a problem with SAP. The system keeps throwing login errors. This has been happening since this morning. Please advise.","Thank you for your report. The problem was due to a faulty network switch. We have successfully cleared the cache and reauthenticated, and the issue should be resolved.",06/07/2025 19:02,07/07/2025 15:02
d249c29f-4268-4f3a-87b4-2b620b52ab39,Wifi issue,"Hello IT Support, my Wifi has been disconnecting frequently. I've noticed this since after 10:30 AM. Could you help resolve this issue? Thanks in advance.","We identified the root cause as an expired authentication token. After patched the system, the system is now operating correctly. Thanks for your patience.",14/07/2025 18:44,15/07/2025 06:44
4480eddb-137b-4fce-917a-c921bcc8e3ab,Projector issue,"Hi team, I cannot use my Projector properly. It keeps not displaying any signal, especially when I send an email. This started over the past few hours. Thanks for checking.","We identified the root cause as an expired authentication token. After switched to a backup server, the system is now operating correctly. Thanks for your patience.",16/03/2025 17:56,17/03/2025 11:56
cfc7e201-9482-4fb1-887c-a710953e8fdb,Laptop issue,"Hello, since after 10:30 AM, my Laptop has been not booting past the login screen. I tried restarting my device but the problem persists. Your support is appreciated.",Our diagnostics showed that the issue stemmed from a backend server outage. We've updated the configuration to restore functionality. You should now be able to proceed normally.,02/05/2025 02:03,04/05/2025 15:03
23c4c82b-820c-482a-a4f6-a670980c75d9,Outlook issue,"Good day, I'm encountering a problem with Outlook. The system keeps not syncing new emails. This has been happening since this morning. Please advise.",Our diagnostics showed that the issue stemmed from a misconfigured network setting. We've restarted the affected service to restore functionality. You should now be able to proceed normally.,02/03/2025 00:44,02/03/2025 08:44
8fa85265-0483-4a06-bd10-840f25dbe41d,Projector issue,"Good day, I'm encountering a problem with Projector. The system keeps not displaying any signal. This has been happening since since last update. Please advise.","We identified the root cause as an expired authentication token. After restarted the affected service, the system is now operating correctly. Thanks for your patience.",07/05/2025 14:44,12/05/2025 13:44
380ba5b7-643e-4cc4-a1b4-ad9e65cf6a82,Database issue,"Hi team, I cannot use my Database properly. It keeps not returning query results, especially when I launch the application. This started after 10:30 AM. Thanks for checking.",Our diagnostics showed that the issue stemmed from a faulty network switch. We've cleared the cache and reauthenticated to restore functionality. You should now be able to proceed normally.,19/07/2025 02:12,23/07/2025 07:12
f5b44206-bc8f-4334-83c7-652ae7b89ede,VPN issue,"Hi team, I cannot use my VPN properly. It keeps not connecting to the corporate network, especially when I print a document. This started since last update. Thanks for checking.","Thank you for your report. The problem was due to a backend server outage. We have successfully updated the configuration, and the issue should be resolved.",19/02/2025 11:08,20/02/2025 12:08
6583d1a7-67ee-4c6e-810a-cdeaf7b4ede4,Projector issue,"Hello IT Support, my Projector has been not displaying any signal. I've noticed this since since yesterday. Could you help resolve this issue? Thanks in advance.","Thank you for your report. The problem was due to a misconfigured network setting. We have successfully patched the system, and the issue should be resolved.",24/01/2025 01:48,25/01/2025 12:48
c0515df7-74bd-475b-97c8-d8a1f251f16c,Projector issue,"Hello IT Support, my Projector has been not displaying any signal. I've noticed this since since yesterday. Could you help resolve this issue? Thanks in advance.","Thank you for your report. The problem was due to a faulty network switch. We have successfully patched the system, and the issue should be resolved.",10/04/2025 23:29,11/04/2025 08:29
a0f9747e-f3e9-451f-9f59-9ae0cdfae7bc,SAP issue,"Good day, I'm encountering a problem with SAP. The system keeps throwing login errors. This has been happening since since yesterday. Please advise.","Thank you for your report. The problem was due to a misconfigured network setting. We have successfully cleared the cache and reauthenticated, and the issue should be resolved.",19/04/2025 11:04,19/04/2025 23:04
c878363d-b448-4b51-bd96-50fd5094b002,SAP issue,"Hello, since over the past few hours, my SAP has been throwing login errors. I tried restarting my device but the problem persists. Your support is appreciated.",The technical issue was traced back to an expired authentication token. We’ve now updated the configuration to fix it. Please confirm if everything is working fine.,17/04/2025 06:37,19/04/2025 07:37
2f79e07c-4e75-4e94-a794-c8915fd8e2de,Audio issue,"Hi, I'm facing issues with my Audio which started occurring over the past few hours. It keeps not working during Teams calls. Could you please look into it? Thanks.",The issue was caused by an expired authentication token. We have patched the system. Please monitor the system and let us know if the problem persists.,14/05/2025 07:37,18/05/2025 13:37
b2a4c8f4-f9f8-472a-b5ad-19e74d2c1b3c,Laptop issue,"Good day, I'm encountering a problem with Laptop. The system keeps not booting past the login screen. This has been happening since over the past few hours. Please advise.","Thank you for your report. The problem was due to a faulty network switch. We have successfully patched the system, and the issue should be resolved.",14/06/2025 02:06,14/06/2025 23:06
fe80d013-3eda-41fb-b8c5-1639021ea91d,Audio issue,"Hello IT Support, my Audio has been not working during Teams calls. I've noticed this since this morning. Could you help resolve this issue? Thanks in advance.",The technical issue was traced back to an expired authentication token. We’ve now restarted the affected service to fix it. Please confirm if everything is working fine.,03/03/2025 23:04,06/03/2025 01:04
e55d80c8-092c-45ff-b4b5-7306cf582cab,Projector issue,"Good day, I'm encountering a problem with Projector. The system keeps not displaying any signal. This has been happening since since last update. Please advise.",Our diagnostics showed that the issue stemmed from an outdated driver. We've restarted the affected service to restore functionality. You should now be able to proceed normally.,01/05/2025 07:27,01/05/2025 23:27
feb0d875-ba10-4988-b69d-f81c92a491ab,Audio issue,"Good day, I'm encountering a problem with Audio. The system keeps not working during Teams calls. This has been happening since after 10:30 AM. Please advise.","We identified the root cause as a faulty network switch. After restarted the affected service, the system is now operating correctly. Thanks for your patience.",15/04/2025 19:02,17/04/2025 08:02
17d58f08-d861-48ff-bee0-282d59b264ac,Audio issue,"Hello, since since yesterday, my Audio has been not working during Teams calls. I tried restarting my device but the problem persists. Your support is appreciated.",The technical issue was traced back to an outdated driver. We’ve now patched the system to fix it. Please confirm if everything is working fine.,22/05/2025 19:08,24/05/2025 21:08
550fcfe6-f518-4d1d-82f6-7aab05f26593,Database issue,"Good day, I'm encountering a problem with Database. The system keeps not returning query results. This has been happening since over the past few hours. Please advise.",The technical issue was traced back to a backend server outage. We’ve now patched the system to fix it. Please confirm if everything is working fine.,10/04/2025 10:11,11/04/2025 06:11
43f6a66f-1676-4977-9767-4e5f77d2e40a,SAP issue,"Hi team, I cannot use my SAP properly. It keeps throwing login errors, especially when I join a meeting. This started after 10:30 AM. Thanks for checking.","Thank you for your report. The problem was due to an expired authentication token. We have successfully switched to a backup server, and the issue should be resolved.",28/03/2025 07:58,31/03/2025 16:58
4f1c7352-ddd5-4cf5-9b82-d43a1a07a69c,Projector issue,"Good day, I'm encountering a problem with Projector. The system keeps not displaying any signal. This has been happening since over the past few hours. Please advise.","We identified the root cause as a faulty network switch. After patched the system, the system is now operating correctly. Thanks for your patience.",09/04/2025 21:57,12/04/2025 16:57
1eef2487-a5b6-41b1-b2bc-6610dfaa7301,Projector issue,"Hello IT Support, my Projector has been not displaying any signal. I've noticed this since over the past few hours. Could you help resolve this issue? Thanks in advance.",Our diagnostics showed that the issue stemmed from a misconfigured network setting. We've switched to a backup server to restore functionality. You should now be able to proceed normally.,08/02/2025 06:29,08/02/2025 09:29
aa6f2b01-ac48-4c2a-a1a7-6317ac8f755b,Laptop issue,"Hello, since since last update, my Laptop has been not booting past the login screen. I tried restarting my device but the problem persists. Your support is appreciated.",The issue was caused by a backend server outage. We have updated the configuration. Please monitor the system and let us know if the problem persists.,23/04/2025 15:54,28/04/2025 08:54
91385501-0d6a-4e77-be7f-12f3a57484e4,SAP issue,"Good day, I'm encountering a problem with SAP. The system keeps throwing login errors. This has been happening since over the past few hours. Please advise.","Thank you for your report. The problem was due to a misconfigured network setting. We have successfully restarted the affected service, and the issue should be resolved.",23/02/2025 22:35,27/02/2025 06:35
a602cabb-aa2c-483b-b12e-e0d1a5f76e82,Network drive issue,"Hello, since since last update, my Network drive has been not showing up in File Explorer. I tried restarting my device but the problem persists. Your support is appreciated.","We identified the root cause as an expired authentication token. After updated the configuration, the system is now operating correctly. Thanks for your patience.",05/02/2025 01:54,09/02/2025 16:54
4bf31d3d-4883-44f1-bb0e-ff4ddffeab2f,Wifi issue,"Hello, since this morning, my Wifi has been disconnecting frequently. I tried restarting my device but the problem persists. Your support is appreciated.","Thank you for your report. The problem was due to an outdated driver. We have successfully restarted the affected service, and the issue should be resolved.",24/03/2025 06:53,25/03/2025 16:53
153a5008-438c-4e8c-b208-3d3f24171436,VPN issue,"Hi team, I cannot use my VPN properly. It keeps not connecting to the corporate network, especially when I join a meeting. This started since yesterday. Thanks for checking.",The technical issue was traced back to a faulty network switch. We’ve now cleared the cache and reauthenticated to fix it. Please confirm if everything is working fine.,04/07/2025 03:30,08/07/2025 00:30
0b4d759b-030a-4457-948e-7098f90d570d,Audio issue,"Hello IT Support, my Audio has been not working during Teams calls. I've noticed this since since last update. Could you help resolve this issue? Thanks in advance.","We identified the root cause as an expired authentication token. After restarted the affected service, the system is now operating correctly. Thanks for your patience.",25/03/2025 03:29,26/03/2025 22:29
0046bbaf-2c0c-418f-b956-275086a14f72,Outlook issue,"Hello IT Support, my Outlook has been not syncing new emails. I've noticed this since since last update. Could you help resolve this issue? Thanks in advance.",The technical issue was traced back to a faulty network switch. We’ve now patched the system to fix it. Please confirm if everything is working fine.,24/01/2025 00:33,28/01/2025 05:33
